id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
5657	Dimethylarsinic acid	HMDB0011625	Arsenic Exposure	Monitoring	0.126 (0.1-0.152) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5657	Dimethylarsinic acid	HMDB0011625	Smoking	Safety	0.0219 (0.0203-0.0236) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5658	2,2',3,4',5',6-Hexachlorobiphenyl	HMDB0246230	Normal	Exposure	0.00166 (0.00154-0.00178) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5658	2,2',3,4',5',6-Hexachlorobiphenyl	HMDB0246230	Normal	Exposure	0.00166 (0.00154-0.00178) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5658	2,2',3,4',5',6-Hexachlorobiphenyl	HMDB0246230	2,2',3,4',5',6-Hexachlorobiphenyl (PCB) Exposure	Monitoring	0.0324 (0.0283-0.0369) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5659	Dibromochloromethane (Chlorodibromomethane)	HMDB0059903	Normal	Exposure	0 (0-0) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5659	Dibromochloromethane (Chlorodibromomethane)	HMDB0059903	Normal	Exposure	0 (0-0) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5659	Dibromochloromethane (Chlorodibromomethane)	HMDB0059903	Dibromochloromethane (Chlorodibromomethane) Exposure	Monitoring	4.00E-05 (0-5.57E-05) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5660	Benzophenone-3	HMDB0015497	Normal	Exposure	0.0977 (0.0789-0.121) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5660	Benzophenone-3	HMDB0015497	Normal	Exposure	0.0977 (0.0789-0.121) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5660	Benzophenone-3	HMDB0015497	Benzophenone-3 Exposure	Monitoring	7.667 (4.079-13.67) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5661	Ethylene thiourea	HMDB0245172	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5661	Ethylene thiourea	HMDB0245172	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5661	Ethylene thiourea	HMDB0245172	Dithiocarbamate Fungicides Exposure	Monitoring	0.00421 (0-0.0094) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5662	2,4,5-Trichlorophenoxyacetic acid	HMDB0245475	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5662	2,4,5-Trichlorophenoxyacetic acid	HMDB0245475	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5662	2,4,5-Trichlorophenoxyacetic acid	HMDB0245475	2,4,5-Trichlorophenoxyacetic acid Exposure	Monitoring	0.000548 (0-0.000822) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5663	Malathion dicarboxylic acid	HMDB0060636	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5663	Malathion dicarboxylic acid	HMDB0060636	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5663	Malathion dicarboxylic acid	HMDB0060636	Malathion Exposure	Monitoring	0.00747 (0.00598-0.0085) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5664	trans-3-(2,2-Dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid (trans-DCCA)	HMDB0242452	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5664	trans-3-(2,2-Dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid (trans-DCCA)	HMDB0242452	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5664	trans-3-(2,2-Dichlorovinyl)-2,2-dimethylcyclopropane carboxylic acid (trans-DCCA)	HMDB0242452	trans-Permethrin Exposure	Monitoring	0.0259 (0.02-0.0325) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5665	4-Fluoro-3-phenoxybenzoic acid	HMDB0246421	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5665	4-Fluoro-3-phenoxybenzoic acid	HMDB0246421	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5665	4-Fluoro-3-phenoxybenzoic acid	HMDB0246421	Cyfluthrin Exposure	Monitoring	0.000603 (0-0.000904) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5666	Arsenocholine	HMDB0032683	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5666	Arsenocholine	HMDB0032683	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5666	Arsenocholine	HMDB0032683	Arsenocholine Exposure	Monitoring	0.00267 (0.002-0.00345) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5667	Platinum	HMDB0013671	Normal	Diagnostic	0.04 (N/A-0.04) µg/L	Children/Adolescent: 4-<19 yrs old	Both	Plasma	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5667	Platinum	HMDB0013671	Normal	Diagnostic	0.04 (N/A-0.04) µg/L	Children/Adolescent: 4-<19 yrs old	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5667	Platinum	HMDB0013671	Normal	Diagnostic	0.00025 (0.00021-0.00032) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
5667	Platinum	HMDB0013671	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5667	Platinum	HMDB0013671	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5667	Platinum	HMDB0013671	Platinum Exposure	Monitoring	8.20E-05 (4.61E-05-0.000251) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5668	Perfluoroheptanoic acid	HMDB0256322	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5668	Perfluoroheptanoic acid	HMDB0256322	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5668	Perfluoroheptanoic acid	HMDB0256322	Perfluoroheptanoic acid Exposure	Monitoring	0.000549 (0.001-0.000824) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5669	Mono-n-octyl phthalate	HMDB0254869	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5669	Mono-n-octyl phthalate	HMDB0254869	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5669	Mono-n-octyl phthalate	HMDB0254869	Di-n-octyl phthalate (DOP) Exposure	Monitoring	0.0175 (0.0139-0.0205) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5670	2-Amino-9H-pyrido[2,3-b]indole (A-α-C)	HMDB0033141	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5670	2-Amino-9H-pyrido[2,3-b]indole (A-α-C)	HMDB0033141	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5670	2-Amino-9H-pyrido[2,3-b]indole (A-α-C)	HMDB0033141	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5670	2-Amino-9H-pyrido[2,3-b]indole (A-α-C)	HMDB0033141	2-Amino-9H-pyrido[2,3-b]indole (A-α-C) Exposure	Monitoring	0.000318 (0.000251-0.000403) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5670	2-Amino-9H-pyrido[2,3-b]indole (A-α-C)	HMDB0033141	Smoking	Safety	0.000108 (8.57E-05-0.000135) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5671	Tetrachloromethane (Carbon tetrachloride)	HMDB0031330	Normal	Exposure	0 (0-0) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5671	Tetrachloromethane (Carbon tetrachloride)	HMDB0031330	Normal	Exposure	0 (0-0) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5671	Tetrachloromethane (Carbon tetrachloride)	HMDB0031330	Tetrachloromethane (Carbon tetrachloride) Exposure	Monitoring	0.00013 (0-0.000325) uM	Total Population	Both	Blood	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5672	2-Thioxothiazolidine-4-carboxylic acid	HMDB0301802	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5672	2-Thioxothiazolidine-4-carboxylic acid	HMDB0301802	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5672	2-Thioxothiazolidine-4-carboxylic acid	HMDB0301802	Carbon disulfide Exposure	Monitoring	0.635 (0.519-0.777) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5673	Endrin	HMDB0031211	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5673	Endrin	HMDB0031211	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5673	Endrin	HMDB0031211	Endrin Exposure	Monitoring	0.0134 (0-0.0142) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5675	Mirex	HMDB0059573	Normal	Diagnostic	0.16 +/- 0.05 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
5675	Mirex	HMDB0059573	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5675	Mirex	HMDB0059573	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5675	Mirex	HMDB0059573	Mirex Exposure	Monitoring	0.0242 (0.0145-0.0543) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5676	2,2’,4,4’,5,6’-Hexabromodiphenyl ether	HMDB0037526	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5676	2,2’,4,4’,5,6’-Hexabromodiphenyl ether	HMDB0037526	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5676	2,2’,4,4’,5,6’-Hexabromodiphenyl ether	HMDB0037526	2,2’,4,4’,5,6’-Hexabromodiphenyl ether (PBDE) Exposure	Monitoring	0.00653 (0-0.00839) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5677	1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin	HMDB0244128	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5677	1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin	HMDB0244128	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5677	1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin	HMDB0244128	1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin Exposure	Monitoring	3.81E-05 (0-5.12E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5678	1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin	HMDB0244138	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5678	1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin	HMDB0244138	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5678	1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin	HMDB0244138	1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin Exposure	Monitoring	4.35E-05 (0-5.12E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5679	1,2,3,7,8-Pentachlorodibenzo-p-dioxin	HMDB0244136	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5679	1,2,3,7,8-Pentachlorodibenzo-p-dioxin	HMDB0244136	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5679	1,2,3,7,8-Pentachlorodibenzo-p-dioxin	HMDB0244136	1,2,3,7,8-Pentachlorodibenzo-p-dioxin Exposure	Monitoring	3.00E-05 (2.78E-05-3.42E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5680	2,3,7,8-Tetrachlorodibenzo-p-dioxin	HMDB0258755	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5680	2,3,7,8-Tetrachlorodibenzo-p-dioxin	HMDB0258755	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5680	2,3,7,8-Tetrachlorodibenzo-p-dioxin	HMDB0258755	2,3,7,8-Tetrachlorodibenzo-p-dioxin Exposure	Monitoring	1.62E-05 (0-1.80E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5681	1,2,3,4,7,8-Hexachlorodibenzofuran	HMDB0244129	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5681	1,2,3,4,7,8-Hexachlorodibenzofuran	HMDB0244129	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5681	1,2,3,4,7,8-Hexachlorodibenzofuran	HMDB0244129	1,2,3,4,7,8-Hexachlorodibenzofuran Exposure	Monitoring	2.37E-05 (2.11E-05-2.72E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5682	1,2,3,6,7,8-Hexachlorodibenzofuran	HMDB0244135	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5682	1,2,3,6,7,8-Hexachlorodibenzofuran	HMDB0244135	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5682	1,2,3,6,7,8-Hexachlorodibenzofuran	HMDB0244135	1,2,3,6,7,8-Hexachlorodibenzofuran Exposure	Monitoring	2.35E-05 (0-2.61E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5683	2,3,4,7,8-Pentachlorodibenzofuran	HMDB0245434	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5683	2,3,4,7,8-Pentachlorodibenzofuran	HMDB0245434	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5683	2,3,4,7,8-Pentachlorodibenzofuran	HMDB0245434	2,3,4,7,8-Pentachlorodibenzofuran Exposure	Monitoring	3.61E-05 (3.23E-05-3.91E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5684	3,4,4',5-Tetrachlorobiphenyl	HMDB0246039	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5684	3,4,4',5-Tetrachlorobiphenyl	HMDB0246039	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5684	3,4,4',5-Tetrachlorobiphenyl	HMDB0246039	3,4,4',5-Tetrachlorobiphenyl (PCB) Exposure	Monitoring	4.59E-05 (0-5.62E-05) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5685	2,3,3’,4,4’,5,5’-Heptachlorobiphenyl	HMDB0245419	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5685	2,3,3’,4,4’,5,5’-Heptachlorobiphenyl	HMDB0245419	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5685	2,3,3’,4,4’,5,5’-Heptachlorobiphenyl	HMDB0245419	2,3,3’,4,4’,5,5’-Heptachlorobiphenyl (PCB) Exposure	Monitoring	0.00372 (0.00278-0.00551) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5686	2,2',3,3',4,4'-Hexachlorobiphenyl	HMDB0248611	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5686	2,2',3,3',4,4'-Hexachlorobiphenyl	HMDB0248611	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5686	2,2',3,3',4,4'-Hexachlorobiphenyl	HMDB0248611	2,2',3,3',4,4'-Hexachlorobiphenyl (PCB) Exposure	Monitoring	0.00166 (0.001-0.00194) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5687	2,2',3,5,5',6-Hexachlorobiphenyl	HMDB0246909	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5687	2,2',3,5,5',6-Hexachlorobiphenyl	HMDB0246909	Normal	Exposure	0 (0-0) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5687	2,2',3,5,5',6-Hexachlorobiphenyl	HMDB0246909	2,2',3,5,5',6-Hexachlorobiphenyl (PCB) Exposure	Monitoring	0.00277 (0-0.0036) uM	Total Population	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5688	3-Methylhippuric acid	HMDB0013245	Normal	Exposure	0.828 (0.719-0.952) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5688	3-Methylhippuric acid	HMDB0013245	Smoking	Safety	3.0797 (2.697-3.515) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5701	6-Shogaol	HMDB0303115	Ginger Consumption	Monitoring	0.0755 (0.0372-0.114) uM	Adult:>18 yrs old	Both	Plasma	Pubmed_ID: 31143299
5701	6-Shogaol	HMDB0303115	Ginger Consumption	Monitoring	0.0755 (0.0372-0.114) uM	Adult:>18 yrs old	Both	Plasma	NA
5701	6-Shogaol	HMDB0303115	Ginger Consumption	Monitoring	0.0755 (0.0372-0.114) uM	Adult:>18 yrs old	Both	Plasma	NA
5702	Dihydroferulic acid sulfate	HMDB0041724	Coffee Consumption	Monitoring	0.094 (0.094-0.094) uM	Adult:25-49 yrs old	Both	Plasma	Pubmed_ID: 29997698;Pubmed_ID: 23982107
5703	Dihydroferulic acid glucuronide	HMDB0041723	Coffee Consumption	Monitoring	0.074 (0.074-0.074) uM	Adult:25-49 yrs old	Both	Plasma	Pubmed_ID: 29997698;Pubmed_ID: 23982107
5704	(−)-Epigallocatechin	HMDB0038361	Green Tea Consumption	Monitoring	0.47 (0.268-0.673) uM	Adult:>18 yrs old	Both	Urine	Pubmed_ID: 29997698
5705	Epigallocatechin	HMDB0038361	Black Tea Consumption	Monitoring	0.2 (0.2-0.2) uM	Not available	Both	Urine	Pubmed_ID: 29997698;Pubmed_ID: 10202389
5705	Epigallocatechin	HMDB0038361	Green Tea Consumption	Monitoring	0.2 (0.2-0.2) uM	Not available	Both	Urine	Pubmed_ID: 29997698;Pubmed_ID: 10202389
5706	Vanillyl alcohol	HMDB0032012	Red Pepper Consumption	Monitoring	0.324 (0.324-0.324) uM	Adult:20-38 yrs old	Male	Plasma	Pubmed_ID: 31143299;Pubmed_ID: 19037804
5707	10-Gingerol	HMDB0005783	Ginger Consumption	Monitoring	0.0577 (0.034-0.0815) uM	Not available	Both	Plasma	Pubmed_ID: 31143299
5708	Crocetin	HMDB0035098	Saffron Consumption	Monitoring	0.58 (0.307-0.852) uM	Not available	Both	Plasma	Pubmed_ID: 31143299
5709	NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol)	HMDB0041809	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5709	NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol)	HMDB0041809	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5709	NNAL (4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol)	HMDB0041809	4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone (NNK) Exposure	Monitoring	7.98E-05 (6.64E-05-9.37E-05) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5710	Diethylphosphate (DEP)	HMDB0012209	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5710	Diethylphosphate (DEP)	HMDB0012209	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5710	Diethylphosphate (DEP)	HMDB0012209	Organophosphorus Insecticides Exposure	Monitoring	0.0993 (0.085-0.116) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
5711	Diethylthiophosphate (DETP)	HMDB0001460	Normal	Exposure	0 (0-0) uM	Total Population	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
